feedback_id,created_at,author_type,channel,n_tokens,exclusion_reason,text_redacted,pii_types,category,confidence
F00577,2025-10-06,customer,review,12,,"Honestly, Spent most of the visit on his phone, barely explained anything",,workmanship_quality,0.9295435332459158
F00578,2025-10-23,provider,support,11,,"Honestly, Customer never answered, wasted credits again Please sort it out",,lead_quality,0.8759660953945888
F00580,2025-09-05,provider,review,10,,"Hi, Same customer sent to me twice, charged twice Thanks",,price_dispute,0.7591939498218293
F00581,2025-10-17,customer,support,14,,"Honestly, Explains things in a way that actually makes sense, worth every penny Thanks",,workmanship_quality,0.9359767560778088
F00582,2025-10-08,provider,review,13,,"FYI Getting enquiries from people who want work in three months, not now",,needs_review,0.437236976857459
F00583,2025-10-13,provider,support,23,,Quick one: Top up went through on my card but the balance didn't change Would appreciate a reply I live near [POSTCODE],POSTCODE,credits_refund,0.5709001734411511
F00584,2025-09-08,provider,review,24,,"Hi, Customers keep saying they already found someone by the time I call Been using the site since October my number is [PHONE]",PHONE,lead_quality,0.849604069802461
F00585,2026-01-30,customer,support,13,,"so great tradesperson, tidy and methodical, highly recommend I live near [POSTCODE]",POSTCODE,workmanship_quality,0.9063885583008264
F00586,2025-11-11,provider,survey,18,,FYI Map view is blank on my phone since the last update Been using the site since September,,app_bug,0.7788539106656294
F00587,2025-10-07,customer,support,16,,"Honestly, Would be nice to actually get a response from the person I was matched with",,needs_review,0.32416903365300914
F00588,2025-10-20,provider,support,20,,"not happy. explains things in a way that actually makes sense, worth every penny been using the site since october",,workmanship_quality,0.8937172637196499
F00589,2025-12-14,customer,support,14,,"Hi, Provider bought my lead but never contacted me Second time this has happened",,provider_communication,0.9006224102692394
F00590,2025-11-30,customer,support,14,,"fyi expensive compared to what was advertised, felt misled second time this has happened",,app_bug,0.5624631025743408
F00591,2025-12-01,customer,review,18,,quick one: price on the profile said £30 but he charged £45 per hour please sort it out,,price_dispute,0.9120500161821604
F00592,2026-02-17,customer,support,13,,"booked a morning slot, waited 40 minutes, nobody came. no explanation otherwise fine",,provider_no_show,0.9131510239025568
F00593,2025-09-26,customer,review,15,,"Was late again by half an hour, third time this month email me at [EMAIL]",EMAIL,provider_no_show,0.945749511540663
F00595,2025-09-22,customer,support,20,,"Not happy. Was told £35 an hour, invoice came in at £40, no explanation Been using the site since January",,price_dispute,0.7992559298226014
F00596,2026-02-06,customer,survey,16,,so the multi-day discount on the profile turned out not to exist this was in z26,,needs_review,0.36537359384138896
F00597,2026-02-12,provider,support,22,,so two refunds approved by email but nothing showing in the account been using the site since october email me at [EMAIL],EMAIL,credits_refund,0.8418309216966569
F00598,2026-01-02,provider,review,17,,"Hi, The app crashes every time I open the leads tab Been using the site since December",,app_bug,0.7977030527698867
F00599,2025-11-03,provider,survey,21,,"Snapped at me when I asked a question, made the whole thing uncomfortable Please sort it out email me at [EMAIL]",EMAIL,app_bug,0.5525219916858278
F00600,2025-11-03,provider,review,16,,"Update - Getting enquiries from people who want work in three months, not now Otherwise fine",,needs_review,0.43116466256542635
F00602,2025-11-20,customer,review,18,,"Quick one: Still waiting for someone to call me back, it's been 10 days Please sort it out",,needs_review,0.47832816619382806
F00603,2025-10-10,customer,review,20,,Just to say Turned up 25 minutes into a one hour slot and still charged the full hour Otherwise fine,,price_dispute,0.7745472076231671
F00604,2026-01-26,customer,support,15,,"Quick one: Was late again by half an hour, third time this month Otherwise fine",,provider_no_show,0.904635596609987
F00605,2025-09-24,customer,support,14,,"Just to say Great tradesperson, tidy and methodical, highly recommend This was in Z02",,workmanship_quality,0.8615285071376306
F00606,2025-12-22,customer,review,19,,provider [NAME] didn't turn up for the first visit and never called not impressed my number is [PHONE],"NAME,PHONE",provider_no_show,0.8048039020186002
F00607,2025-11-22,customer,review,13,,update - the multi-day discount on the profile turned out not to exist,,needs_review,0.46639070764991736
F00608,2026-02-17,provider,support,13,,"Honestly, Can't update my coverage zones, the save button is greyed out Cheers",,app_bug,0.9324990390404992
F00609,2026-02-15,customer,support,19,,"just to say explains things in a way that actually makes sense, worth every penny this was in z19",,workmanship_quality,0.8983001762441557
F00610,2025-10-14,customer,review,12,,He simply didn't show up on Saturday and went quiet afterwards Thanks,,provider_no_show,0.6029562197738433
F00611,2026-02-02,customer,review,14,,So Nice enough but I didn't feel much had been done after ten hours,,workmanship_quality,0.7351838149222869
F00612,2025-10-24,customer,survey,18,,"Hi, Nice enough but I didn't feel much had been done after ten hours Would appreciate a reply",,workmanship_quality,0.6519648173631479
F00613,2026-01-30,provider,support,16,,Paid for a lead and the customer's number was disconnected Been using the site since January,,lead_quality,0.8753818969026836
F00614,2025-09-25,provider,support,16,,"Hi, The customer was actually two counties away, the address must have been typed wrong Thanks",,lead_quality,0.7211216145138146
F00616,2026-02-27,provider,review,17,,Quick one: Two refunds approved by email but nothing showing in the account Would appreciate a reply,,credits_refund,0.8895960414136581
F00617,2025-09-15,customer,support,7,,"great tradesperson, tidy and methodical, highly recommend",,workmanship_quality,0.9551365744179097
F00618,2025-11-13,customer,support,12,,provider [NAME] didn't turn up for the first visit and never called,NAME,provider_no_show,0.8860192288893303
F00619,2025-11-09,customer,survey,18,,"Not happy. Got one text and then silence, no idea if I have a tradesperson or not Thanks",,needs_review,0.451325915423485
F00620,2026-01-29,provider,support,19,,Quick one: Bought 2 leads this month and only one picked up the phone Second time this has happened,,lead_quality,0.8743984015643262
F00622,2025-09-28,provider,support,13,,"Spent most of the visit on his phone, barely explained anything Not impressed",,workmanship_quality,0.9155034876012603
F00623,2025-12-02,provider,support,16,,"Honestly, Third enquiry this week where the person says they never filled anything in Otherwise fine",,lead_quality,0.6173099604933556
F00624,2025-12-17,customer,survey,18,,"Really thorough, explained the whole job clearly and finished ahead of time! Been using the site since September",,workmanship_quality,0.9134134146149544
F00626,2026-01-27,provider,review,14,,Customers keep saying they already found someone by the time I call Otherwise fine,,lead_quality,0.9279790835472078
F00627,2025-12-25,customer,support,12,,so quoted one price then asked for more once the work started,,price_dispute,0.9377215239137857
F00628,2026-02-05,customer,support,15,,"Booked a morning slot, waited 40 minutes, nobody came. No explanation This was in Z20",,provider_no_show,0.9307438759590253
F00629,2026-01-20,customer,survey,17,,"Hi, Left exposed wiring behind the panel and said it would be fine Would appreciate a reply",,safety_issue,0.8825349532109071
F00632,2025-11-20,provider,survey,15,,"Lead was from Z14 which I don't even cover, why was it sent to me",,lead_quality,0.9513203042462061
F00633,2025-10-15,customer,review,17,,"Hi, Provider [NAME] didn't turn up for the first visit and never called [NAME] appreciate a reply",NAME,provider_no_show,0.8621862734909077
F00634,2025-11-20,provider,review,13,,Notifications arrive hours late so I miss leads Second time this has happened,,app_bug,0.5600226759487815
F00635,2025-09-19,customer,survey,17,,"FYI Was late again by half an hour, third time this month Second time this has happened",,provider_no_show,0.8865836563505344
F00636,2025-10-22,customer,review,14,,"Hi, Nice enough but I didn't feel much had been done after ten hours",,workmanship_quality,0.7409900805516405
F00637,2025-12-06,customer,review,13,,Feedback: Nobody got in touch after I filled in the form Not impressed,,provider_communication,0.934748392341665
F00638,2025-11-18,provider,review,18,,Quick one: Top up went through on my card but the balance didn't change This was in Z14,,credits_refund,0.7681217491853432
F00639,2025-12-14,customer,review,20,,"update - no dust sheets, no mask, debris left all over a room with a baby in it otherwise fine",,safety_issue,0.9470294787091728
F00640,2026-02-12,customer,support,21,,"FYI Kept coming back for the same fault each week, no real progress at all Cheers my number is [PHONE]",PHONE,workmanship_quality,0.8831906404811233
F00641,2025-09-13,customer,review,11,,"So Felt rushed, didn't finish the sealing properly before leaving Thanks",,workmanship_quality,0.8829453831847214
F00642,2025-09-28,provider,support,21,,"Update - The customer was actually two counties away, the address must have been typed wrong Second time this has happened",,lead_quality,0.6133500710006747
F00643,2026-01-29,provider,survey,14,,fyi uploaded a new profile photo and it shows sideways this was in z03,,app_bug,0.6323026002822888
F00644,2025-12-25,provider,support,20,,So Third enquiry this week where the person says they never filled anything in Thanks my number is [PHONE],PHONE,lead_quality,0.5837382966011919
F00646,2025-09-11,customer,review,22,,"Quick one: Two appointments in a row moved at the last minute, I've lost a week Been using the site since December",,app_bug,0.5399265945470951
F00647,2026-01-19,provider,support,11,,"So Same customer sent to me twice, charged twice Otherwise fine",,price_dispute,0.8098195004455123
F00648,2025-09-07,provider,review,17,,"Update - Lead was from Z05 which I don't even cover, why was it sent to me",,lead_quality,0.9488322965586885
F00649,2025-11-01,provider,review,16,,"Quick one: Login loop on Android, keeps sending me back to the start screen Not impressed",,app_bug,0.8562019629914488
